,US_Equity,EU_Equity,Intl_Developed,EM_Equity,Global_Tech,Global_Healthcare,Global_Financials,Global_Infrastructure,Global Energy,Global Industrials,Global Consumer Staples,Global Consumer Discretionary,Global Comm Services,Global Materials,Global Utilities,Style_Value,Style_Momentum,Style_Quality,Style_MinVol,Rates_US_Long,Rates_Developed,Rates_EM,Credit_US_IG,Credit_US_HY,Credit_EU_IG,Credit_EU_HY,Credit_EM,FX_USD,FX_EUR,FX_JPY,FX_EM,Commodities_Broad,Commodities_Gold,Commodities_Oil,Inflation_Expectations,Global_Real_Estate,ESG,HF,Diversified PE,Diversified Debt
SHILLER US SECTOR INDEX SC E USD ACC,0.280931548,0,0,-0.057949099,0.056198126,0.119982893,0.156004887,0,0.014483002,0,0.018401815,0.329380059,-0.015738386,0,0,0.082377303,-0.20236706,0,0.170634616,-0.024968087,0,0.043838917,-0.104470668,0,0.044392011,0,0,0.069819782,0,-0.062094255,0,0.022730378,0,0,0,0.034611413,0,0,0.136730849,0
Smithson,0,0.047569247,0.12374131,-0.158829404,0.05243897,0.493551457,0,0.022588089,-0.164221977,0,0.071674052,0.32265718,0,0,0,0,0,0,0,0.116917614,0,0,0,0,-0.024223295,0,0,0,0,0.136924526,0,0,0,-0.029322572,0,0.096388919,0,0.379608431,0,0.527955047
Soroban Opportunities Master Fund LP,0.357886996,0,0,0,0.093010541,0,0,0.07457725,0,0.182130479,0,0,0,0.004541733,0,0,0.117173822,0,0,-0.129746356,0,0,0,0,0,0,0,0,0,0,0,0.07096321,0,0,0,0,0,0,0,0
SPDR S&P 400 US Mid Cap ETF,0,-0.198821125,0,-0.02806264,-0.152943551,0,0,0,0.025294686,0.253694562,-0.093522341,0.101772306,-0.014195963,0.064629305,0.027905696,0.30276345,0,0.04041118,0,0,0,0,0,0.039248281,0.013083747,0,0,0,0,-0.0014888,-0.096222758,0,-0.046370609,-0.004787641,0,0.122745706,0.400306881,0.544060715,0.001547441,0
SPDR® Blmbg Convert Secs ETF,0,-0.094598697,0,0.016990731,0.093547244,0,0,0,0,0.001507582,-0.044714363,0.100123421,0,0,0,0,0.146402755,0,0,0.047655263,0,0,0,0,0,0.05673661,0,0,0,0.033678366,0,0,0,-0.008785445,0,0,0.002854975,1.16423405,0.090683772,0
SPDR® Dow Jones® Global Real Estate ETF,0,0.019158826,0,0,0,0,0,0,0,0,0,0.01266712,0,0.013132327,0,0,0,0,0,0,0,0,0,0,0.00147045,0,0,0,0,0,0,0,0,0,0,0.907918273,0,0,0,0
SPDR® Global Dow ETF,0,0.153045706,0,0.080500752,0.032866186,0.052839394,0.199012276,0,0.054544724,0.053456463,0.031997463,0.016170687,0.062387951,0.054064776,0,0.12520145,0,0,0,0,0,0.001146707,0,0,0,0.033860368,0,0,0,0,0,0,0,0.006590157,0,0,0.006494415,0,0,0
SPDR® Gold Shares,0,0,0,0,0,0,-0.002621411,0,-0.010555126,-0.004758204,-0.012076452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9525092,0,0,0,0,0,0,0
SPDR® MSCI Europe Consumer Staples ETF,0,0.281943742,0.271127046,0.000600809,-0.033558615,0,-0.209344983,0,-0.006788838,-0.085051061,0.862588154,0.028171647,-0.081528376,0.003117115,-0.014277884,-0.138337188,-0.070225289,0,0,0,0,0,0.06839925,0,0,0.047118405,0,0,-0.749833336,-0.029888053,-0.178465827,0,-0.024896099,-0.000446762,0,0.040623972,0.035351685,0.172230317,0.021060683,0
SPDR® MSCI World Small Cap ETF,0,-0.292521725,0.61319332,-0.102641801,-0.165752895,0.001684246,-0.11982391,0.034103445,0.002020925,0.138695353,-0.138861536,0.056243392,-0.058822783,0,0.04876469,0.231772942,-0.026788506,0,-0.168403532,-0.007809687,0,0,0.019222275,0.001523225,-0.030592947,-0.021107271,0,-0.084384256,0.073646233,0.068237676,-0.052051836,0.00090377,-0.059176457,-0.016911862,0,0.107919663,0.393086751,0.979621977,0.160995946,0.076009784
SPDR® Portfolio Mortgage Backed Bond ETF,0,-0.099587805,0.385375978,-0.0363489,-0.024036227,-0.043891481,0.004083238,-0.02527041,-0.02396275,-0.067454944,-0.063165977,-0.022265147,0.026834463,-0.070448876,0.026152306,0.078561046,-0.067863679,0,-0.00860352,0.122308379,0.070980159,-0.032608677,0.223742945,0.122794022,-0.049306591,-0.095350377,0.026184629,-0.203842143,-0.063708424,0.028274675,0.009637878,0.000813904,-0.008386074,-0.003753447,0.172422814,-0.018121163,0.125533011,-0.148034735,-0.037018574,-0.110730862
SPDR® S&P 500® ETF,0.867862286,0,0,0,0.017899098,0.010488529,0,0,0.000788023,0,0,0.016352325,0,0,0,0,0.005611728,0.01526882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001563148,0,0,0.045225979,0,0,0
SPDR® S&P MIDCAP 400 ETF Trust,0,-0.196947822,0,-0.026519033,-0.146788718,0,0,0,0.026057704,0.252989311,-0.088092668,0.102989076,-0.012363826,0.061363268,0.022798564,0.304269444,0,0.034263229,0,0,0,0,0,0.035587041,0.009345065,0,0,0,0,0,-0.091366817,0,-0.043805061,-0.004511197,0,0.12464165,0.397690609,0.529303668,0,0
Sprott Physical Uranium Trust Units,0,-0.323971998,0,-0.550375991,0.082596388,0.010853034,0,0,0.380925985,0,0,0,0.161996635,0.064042731,-0.174868784,0,0,0,0,-0.15307748,0,0,0,0,-0.002733101,0,-0.072740893,0,0,0,0.063252721,0,0.30968934,-0.184879911,0,0,0,1.43713913,0,0
Starwood REIT Class I,0,0,0,0,0.044685366,0,0.014750771,0,0,-0.04907721,0,0,-0.065600483,0,0.023896202,0,0.002687191,0,0,0,0,0,0,0,0,0,0,0.045473961,-0.149176842,0,0,0.098316073,0,-0.002885311,0,0,0,0,0,0
Stewart Inv Glbl Em Mkts All Cap IUSDAcc,0,0,0.038064657,0.583973418,-0.185781681,0.115314546,0.168766254,0.083411932,0.134592844,-0.093798582,-0.789816838,0,0.001453939,0.039256145,-0.059622681,-0.64959593,0.029322195,0,0,0.142611519,0,0,0.124051719,0.076887698,0.128469017,-0.292099203,-0.534513148,-0.340056783,0.050476693,-0.137702759,0.887481905,-0.316097559,-0.130845855,-0.078863621,0,-0.018216153,0.878294018,0,-0.097596358,0.655943738
Stewart Inv Glbl EmMktsAllCapnbyVIUSDAcc,0,0,0,0.417597394,0.078392296,0.033138899,0,0,-0.103533829,0.047665801,0,0,-0.110708956,0.001971878,0.022262488,-0.087542896,0.010568614,0,0,-0.07476752,0,0.004007183,0,0,0,0.061102558,0,-0.011397867,0.0787921,-0.038481779,0,0,-0.041313534,-0.066078563,0,0.123043401,0,0.46783649,0,0.466367076
StoneCastle,0,0,0,0,0,-0.000137267,0.004672606,0,0.000769993,0,-0.003626759,0,0.010550573,-0.006173689,0,0,0,0,0,-0.001254462,0,0,0,0,-0.002612925,0,0,0,0,0,0,-0.015557967,0.011351981,0.004247105,0,0,0,0,0,0
Stt Strt Glb Trs 1-10 Yr Bd Idx IEURAccH,0,0,0.03664328,-0.015516747,0,-0.003824494,-0.009613335,0,0,-0.011856832,0.02029737,-0.022577097,0.037933353,-0.02313703,-0.018265002,0.017453371,-0.017563722,0,0,-0.010503346,0.138320163,0,0.051135418,0.053988224,0.050539599,-0.070133164,-0.015824562,0.003769855,-0.023262958,0,-0.02264427,-0.047658434,0.004811824,0.011112463,0.125837491,0.009187071,0,-0.01631934,0,0
Stt Strt Glbl Trs Bd Idx I CHF Acc Hdg,0,0.017728027,0,-0.005286761,0.017186174,0.023513935,-0.018486312,0.023907465,-0.015260629,-0.071115145,0,-0.004673613,0,0,0,0,0.002306432,-0.029342369,0,0.038975708,0.105458649,0.056357479,0,0.119435647,0.120360705,-0.107670552,-0.027546583,0,-0.047386986,0,-0.05697501,-0.037729942,-0.014002844,0.017957098,0.14571325,0.034747627,0.023117812,0,0.03266145,0
Stt Strt Glbl Trs Bd Idx I EUR Acc Hdg,0,0.032518506,0,-0.013782152,-0.010429259,-0.025644036,-0.033072457,0.009086124,-0.005011535,-0.013995229,-0.001592084,-0.03242039,0.010941488,-0.007816694,-0.01380403,0.023820759,-0.000793335,0.035947151,0.00261231,0.061054427,0.242724391,0.002807473,0.032551996,0.049013592,0.075647722,-0.043326994,0.002448646,0.006732343,-0.155434828,-0.04613334,-0.023611059,-0.044861652,0.00771451,0.009019319,0.139498636,0.005490986,0.002893438,0,0,0
Stt Strt Glbl Trs Bd Idx I EUR Inc Hdg,0,0,0,-0.012885776,0.006992006,-0.004344324,-0.025904165,0,-0.002108901,0,0,-0.007051636,0,-0.011201765,0,0.022516378,0,0,0,0.065190835,0.119667676,0.002028667,0.025412811,0.040324028,0.089831798,-0.013526515,0,0,-0.119353219,0,0,-0.043501148,0.002246309,0.006095186,0.152130096,0.004746369,0,0,0,0
Stt Strt Glbl Trs Bd Idx I GBP Acc Hdg,0,0.027250954,0.028000993,-0.014732928,-0.012891991,-0.028677422,-0.039988152,0.004258716,-0.002209481,-0.014192418,-0.003010894,-0.035181266,0.014302386,-0.016892034,-0.011666506,0.029858057,-0.001119718,0.038265206,0.004919001,0.067818183,0.215510514,0.009992858,0.019749619,0.049929037,0.088740195,-0.041631775,0,0.01425866,-0.15326991,-0.041506139,-0.030116799,-0.045705333,0.01119879,0.006037196,0.123968745,0.009003311,0,0,0,0
Stt Strt Glbl Trs Bd Idx I GBP Inc Hdg,0,0.007979235,0,-0.009030122,0.007111857,-0.001814481,-0.016917486,0,0,0,0,-0.004566147,0.003897837,-0.017337714,0,0.008831417,-0.008585459,0,0,0.057848343,0.068164766,0,0.055752242,0.038334431,0.106989752,-0.027838946,0,0,-0.082167101,0,0,-0.049712158,0.003033342,0.006156124,0.150819602,0.008434712,0,0,0,0
Stt Strt Glbl Trs Bd Idx I USD Acc Hdg,0,0.035912678,0,-0.013221461,-0.009012742,-0.023280919,-0.038560245,0.008598798,-0.005394172,-0.0118678,-0.003013446,-0.030215774,0.008539595,-0.008256641,-0.012775654,0.026817069,-0.004982136,0.034082458,0.003268786,0.066040867,0.239295252,0,0.040128038,0.05641963,0.074262633,-0.03843064,0,0.02057908,-0.143779338,-0.047942005,-0.014386516,-0.047108523,0.009568921,0.008322478,0.114017394,0.004235844,0,0,0,0
The Children's Investment Fund,0.212335713,0.225893632,0,-0.129583927,0.01461967,0,0,0.138279698,0,0.099166729,0,0.170387294,0.043614353,0.017312458,0,0,0.10146656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007132174,0.00976921,0,0.072734871,0.086137848,0,0,0
The Children's Investment Fund - Holdings,0,0.233692415,0,0,0.034600535,0,0,0,0,0.473132698,0,0,0.168919321,0,0,0,0.025894587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Children's Investment Fund Class G (P.E. Fund),0,0.132730012,0,0,0.006200535,0,0.060844048,0,0,0.186141367,0,0.103742525,0,0.044029793,0,0,0.116525152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Children's Investment Fund G - WEF,0.308741168,0.217992851,0,-0.111582826,0.0280733,0,0,0.134605513,0,0.106469178,0,0.145027928,0.042956427,0.022800185,0,0,0.084252271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009632968,0,0.062937057,0.013399356,0,0,0
The Children's Investment Fund G1,0.334961361,0.219931115,0,-0.108992562,0.014481401,0,0,0.128052762,0,0.103286082,0,0.151195628,0.041812888,0.022161523,0,0,0.087009893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011761994,0,0.057642301,0,0,0,0
The Energy Select Sector SPDR® ETF,0.104501471,-0.157022773,0,0,0,0.005421154,0,0,1.141707098,0,0,0.01455495,0,0,-0.097822019,0.09578851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002916982,-0.034358491,0,0,0,0.018086068,0,0
The Health Care Select Sector SPDR® ETF,0.192846911,-0.105570705,-0.067488121,0.054177996,-0.066401926,1.029972178,0.000536253,-0.076512359,-0.017865083,-0.046797407,-0.085254984,0.025862782,-0.052920284,0.017850413,-0.000750673,0.07447553,0.002666026,0,0.135217111,-0.012879327,0,0.00986572,-0.020036365,0.004087617,0,0.055843373,0.00574483,-0.111638556,0,-0.06853559,0,0.017846557,-0.001435653,-0.002931112,0,0.005187078,0,0,-0.107981522,0
Tiger Global Long Opp,0,0,0,0.290846173,0.114339828,0,0,0,-0.131997864,0,0,0.357704805,0.043434896,0,-0.201404954,0,0.467742334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006333503,0,0,0,0,0,0
Tiger Global LP,0,0,0,0.152544235,0.059878792,0,0,0,-0.157654703,0,0,0.206542841,0.017400919,0,-0.181285946,0,0.405191759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015221496,0,0,0,0,0,0
TPG Public Equity Partners,0,0,0,0,0.082426157,0,0.073877517,0.058668073,0.009124207,0,0,0,0,0,0,0,0,0,0.152511943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992951,0,0.057680135,0,0,0,0
Tracker Fund of Hong Kong ETF,0,0,0,0.885989593,-0.020289741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trojan (Ireland) O USD Acc,0,0,0,0,0,0,-0.099674771,0,0,0,0.127835456,0,0.042095117,0.041204654,0,-0.010619964,0.031026726,0,0.050432738,0,0,0,0,0,0,0,0,0,-0.201854924,0,0,0,0.089604274,-0.007565667,0,0.041832623,0,0,0.062058302,0
Trojan (Ireland) X USD Acc,0,0,0,-0.056799803,0,0.005461801,-0.074577461,0,0,-0.001515048,0.111373582,0,0.069753336,0.033474507,0,-0.007430715,0.029095575,0,0.034749544,0,0,0,0,0,-0.000551478,0,0,0,-0.188521003,0,0,0,0.090771605,-0.004401691,0,0.044457264,0,0,0.07402015,0
Trojan Exclusions X USD Acc,0,0,0,-0.0816568,-0.009212781,0,-0.06821753,0,-0.006974332,0,0,0,0.114065293,0,0.044608761,-0.046065578,0.025783977,0,0,0,0,-0.05920165,0,0,0,0,0,0,-0.106244983,0,0,0.016766185,0.094948329,0.005510614,0.065006797,0.122008125,0,0,0.083679712,0.030308833
TwentyFour Income Ord,0,0.039378822,0.033430325,0,0,-0.065677465,0.108576429,0.048056973,-0.072716898,-0.101299392,0,0,0,-0.062276149,0,-0.046424965,0.087162082,-0.096920466,0,-0.075691397,-0.203801351,0,0,0,-0.003921482,0.449439559,0.140357825,0.236300323,0,-0.081853843,0,0,0,0.037876625,0.363169261,0.008605041,-0.029122675,0.289572505,0,0.04511533
Two Sigma Absolue Return Enhanced Fund,0,0,0,-0.027608738,0.042024014,0,0,0,-0.099479461,0,0,0,0,0,0,-0.025042316,0,0,0.210988896,-0.031270039,0,0,0,0,-0.101634088,0,0,0,0,-0.005190638,0,-0.015500434,0,-0.000921987,0,0,0,0,0,0
UBAM Global High Yield Solution IHC EUR,0,0.040867035,0,-0.02461131,0.052255607,-0.013532077,0.002956427,0,0.032512657,0.040269327,-0.016768689,0,0,0,0,0,0,0,0,-0.070994209,0,0,0,0.345540696,0.040473097,0.023915866,0.124821128,0,0,-0.023271961,0,-0.069845646,-0.00318354,0.019091042,0,0.040466359,0,0,0,0
UBS BBG Commodity CMCI SF ETF USD acc,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072150398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622516266,0.076407039,-0.036598395,0,0,0,0,0,0
UBS BBG Commodity Index SF ETF USD acc,0,0,0,0.036251689,-0.000453365,0,0,0,0,0,0,0,0,0,0.019273469,0,0,0,0,0,0,0.003660658,0,0,0,0,0,0,0,0,0,0.703810183,0.060734987,-0.017174623,0,0,0,0,0,0
UBS CMCI Composite SF ETF USD acc,0,0,0,0,-0.003202027,-0.062736119,0,0,-0.028382175,0,0,0,0,0.119690274,0,-0.018933721,0,0,0,-0.033078311,0,0.035936635,0,0,-0.022631891,0,0,-0.122049121,0,0,0,0.6978253,0,0.005570348,0,0.053004424,0,0,0,0
Unconstrained Credit,0,0,0,0,0,-0.002846969,0,0,-0.000546841,-0.009876077,0,0,-0.000944929,0,0.002028212,0,-0.00205244,0,0,0,0,0,0.365755138,0.195376812,0,0.023361937,0.288738115,0,0,0.008238761,-0.025365211,-0.006039822,0,0,0,0.004148837,0,0.023540083,0,0.054376387
US Treasury Note 4.5% due Nov 15 2033,0,0,0,0,0,0.107868932,0,0,0,-0.146559111,0.019297085,0,0,0,0,0,-0.012456424,0,0,0.178822306,0,0,0,0,0,0,0,0,0,0.207906182,0,0.023546752,0.047732101,0,0,0,0,0,0,0
Valiant India Opportunities Fund LP,0,0,0,0.608755379,0.22666833,0,0.234082983,0.094152044,0.117619916,0,0.140286027,-0.239839834,-0.500801948,-0.125380946,0.033480735,-0.746050244,0,0,0,-0.113317717,0,-0.003102274,0,0,0,0.414264393,0,0.064302215,0,-0.019743014,0,0,-0.334070751,-0.131094701,0,0.535533625,0,1.08877232,0,0
ValueAct Capital Partners II LP,0,0,0,0,0.043964176,0,0.22126171,0,0,0,0,0.30618504,0.034225801,0,-0.010760858,0.279358859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011420907,0,0.010109562,0,0,0,0
VanEck High Yield Muni ETF,0,0.01777858,0,0.045088024,0,-0.048515739,0,0,-0.047388341,0,-0.024797247,0,0,-0.044830742,0.006950353,0,0,-0.001046288,-0.011329282,0.122401996,0,0,0.042871846,0,0,0,0.345675517,0,0,0.042347141,-0.060865055,-0.043457308,-0.01018059,0.065635315,0.031982583,0.098926143,0,0,0,0.056372524
Vanguard Em Mkts Stk Idx $ Acc,0,0,0,0.918530905,0.004752391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012752534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanguard Em Mkts Stk Idx £ Acc,0,-0.144727618,0,0.858086975,0,-0.043328341,-0.026405681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022018928,0,-0.260021176,0,0,0,0,0,0,0,0,0,0,0
Vanguard Em Mkts Stk Idx £ Dist,0,-0.144518889,0,0.858520573,0,-0.043528406,-0.026443942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021835161,0,-0.259759556,0,0,0,0,0,0,0,0,0,0,0
Vanguard Em Mkts Stk Idx € Acc,0,0,0,0.864809651,0.043077111,-0.007341585,0,0,-0.00255308,0,-0.006993786,0,0,0,0,0,0,0,0,-0.017012077,0,0,0,0,-0.026271157,0,0,0,-0.710833599,0,0,0,0,0,0,0,0,0,0,0
Vanguard Em Mkts Stk Idx Ins Pl $ Acc,0,0,0,0.918670724,0.004829739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012489978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanguard ESG International Stock ETF,0,0.000802411,0.56598758,0.259602467,0.019451905,0.003406441,0,0,0,0,0,0.036356383,0,0,0,0,0,0,0,0,0,0,0,0,0.00036696,0.059370008,0,0,0,0,0,0,0,0,0,0.026175127,0,0,0,0
Vanguard FTSE Dev Eurp UCITS ETF,0,0.805576219,0,-0.01012261,0,0.013089176,0,0,-0.013202967,0,0.014708322,0.00376073,-0.013833985,0,-0.037009347,0.019567157,0,0,0,0,0,0,0,0,0,0,0,0,-0.782127433,-0.016932276,0,0,-0.002199615,0.012271976,0,0.025893356,0.044418202,0,0.094247608,0
Vanguard FTSE Dev World ETF USD Acc,0.400840214,0,0.16225017,0,0.085550576,0.054531149,0.035756537,0,0,0.058631036,0.024685,0.040710258,0,0,0,0,0.024473541,0,0,0,0,0,0,0,-0.005484429,0,0,-0.038206267,0,0,0,0,0,0.003415297,0,0,0.007371209,0.122069847,0.070145253,0
Vanguard FTSE Emerg Markets ETF $Dis,0,0,0,0.888451944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242657,0,0,0,0,0,0
Vanguard Glb S/T Bd Idx € H Acc,0,0,0.053195126,-0.007003858,0,-0.01367943,0,-0.000232024,-0.007605321,-0.016846825,0,-0.019828471,0.025988564,-0.019563433,-0.003599349,0.019411376,-0.005521542,0,0,-0.041888972,0.100376952,-0.015858285,0.129449354,0.023463934,0.003571933,-0.011896292,0,0,-0.044753184,0.009582134,-0.022953034,-0.02125013,0.009905784,0.003096573,0.117228392,-0.007106402,0,0,-0.020711006,0
Vanguard Glb Small-Cp Idx € Acc,0,-0.324049308,0.759915743,-0.100648745,-0.180618116,-0.029235302,-0.131720596,0.033844278,0.003522472,0.124976021,-0.184416046,0.03136079,-0.083510872,0,0.0440969,0.208704587,-0.049969781,0.04231853,-0.145253852,-0.061234016,0,0,0.03108571,0.039243802,-0.037095749,-0.157647476,0.109214495,0,-0.687989849,0.097546672,-0.181932873,-0.008845862,-0.069778391,-0.020967834,0.044288313,0.116976282,0.395785496,0.935042347,0.238507635,0.053222825
Vanguard Global ESG Select Stk Admiral,0,0.223388458,0,0,0.010150138,0,0,0,0,0.168736461,0.078449229,0.054395864,0.031734382,0.005670629,0,0.032891169,0,0,0,0,0,0,0,0,0.071273924,0,0,0,0,0,0,0,0,0.005107152,0,0,0.226609711,0,0,0
Vanguard Global Small-Cap Idx USD Acc,0,-0.313158179,0.663085298,-0.109510845,-0.166487301,0.001121335,-0.11482517,0.036295981,0,0.125613457,-0.137858403,0.052019995,-0.05832907,0,0.047172749,0.225399601,-0.026801674,0,-0.167254154,-0.007695095,0,0,0.019717563,0,-0.030975532,-0.022939371,0,-0.079135782,0.083678531,0.062548225,-0.057485494,0.002824895,-0.066015798,-0.019494526,0,0.103139846,0.385388063,0.989360444,0.177076257,0.096301402
Vanguard Inflation-Protected Secs Adm,0,0,0,0,0.007412524,0,-0.007068393,0,0,0,0,0,0,0,0.000751199,0,0,0,0,0.030061798,0.007352404,0,0.01259019,0,0,0,0,0,0,0.002468164,0,0,0.004678505,0.002382301,0.773343028,0.010375737,0,0,0,0
Vanguard Interm-Term Treasury Adm,-0.015499593,0,0.111428397,-0.034981521,0,-0.001809794,-0.016386769,0,-0.015011107,-0.010024606,0.013824437,-0.042639058,0.037706202,-0.033977902,0,0.033393089,-0.014907289,0,-0.023142219,0.080365344,0.179858259,0,0.249756679,0,-0.029356624,-0.057410474,-0.053901431,0,0,0.013227865,-0.030330621,-0.021637296,0.012986944,0.004377966,0.235560537,-0.017538434,0,-0.011709768,-0.004663053,-0.039512627
Vanguard Interm-Term Tx-Ex Adm,0,0.0095103,0,0,0,-0.005153649,0,0,-0.033657346,0,0,0.010188483,0,-0.008624765,0.007284223,0.003996737,0,0,0,0.0849839,0,0,0.179303474,0,0,0,0.120981481,0,0,0.02460705,0,-0.024849808,0,0.027192066,0,0.000538995,0,0,0,0
Vanguard Mortgage-Backed Secs ETF,0,-0.100958815,0.376241224,-0.037162449,-0.022885507,-0.041077324,0.01830387,-0.037210026,-0.02444215,-0.050777551,-0.051032457,-0.028936201,0.031849204,-0.067123043,0.035000032,0.07350982,-0.065557666,0,-0.033849621,0.131811302,0.076617131,-0.02649585,0.194802747,0.102194626,-0.049381773,-0.108638254,0.02112113,-0.202410252,-0.059229667,0.038550069,0.001396658,0,-0.010792512,-0.000288959,0.170382885,-0.019768629,0.12726453,-0.162393113,-0.023938424,-0.099099368
Vanguard Real Estate ETF,0,-0.041912499,0,0,0,0.000130557,-0.025920959,0,-0.021540421,0,0.003990765,0,0,0,0,0.004898177,-0.002700681,0,0.170920456,0.081155079,0,0,0,0,0,-0.05240547,0,0,0,-0.078660002,0,0,-0.014058443,-0.00824934,0,0.946865205,0.007472347,0,0,0
Vanguard S&P 500 ETF,0.870205202,0,0,0.000611406,0.016963362,0.009529339,0,0,0.000765741,0,0,0.016375049,0,0,0,0,0.005959854,0.016018302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001953919,0,0,0.045260153,0,0,0
Vanguard S&P 500 ETF USD Acc,0.889955373,0,0,0,0.035903505,0.019166338,0,0,0,0,0,0.020532488,0,0,0,0.006624816,0.0124067,0,0,-0.002537251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000926957,0,0,0.004818029,0,0,0
Vanguard S&P 500 UCITS ETF,0.872320425,0,0,0.00069058,0.017061447,0.010138294,0,0,0.000883395,0,0,0.016211536,0,0,0,0,0.005283394,0.013312847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001856069,0,0,0.045418699,0,0,0
Vanguard Total Bond Market Index I,0,0,0.061932398,-0.005432101,0,-0.002236488,0.001564542,0,-0.014338944,-0.01906347,-0.00985254,-0.015965404,0.0182978,-0.023251253,0,0.020183848,-0.016973907,0,0,0.12250233,0.028256758,-0.004941791,0.337086829,0,-0.009739019,-0.001133632,0,-0.01458115,0,0.031549488,-0.014178525,-0.0107809,0,0.000123392,0.117671132,-0.005769445,0,0,-0.005014053,0
Vanguard Total Stock Market ETF,0.651400217,-0.033229293,0,0,0,0.00884558,0,0,0.004010909,0.022004856,-0.021260414,0.042238293,0,0,-0.017856572,0.034768278,0.032408726,0.016367232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006385945,0,0,0.02798221,0.152229992,0.137617642,0.043243874,0
Veritas Asian A EUR,0,-0.271631752,0.560231634,0.831086117,0.032647462,0,-0.201572723,-0.011048617,-0.084934379,-0.119392613,-0.023859666,0,-0.041156302,0,0,-0.069618259,0.222713981,0,-0.270092833,0,0,-0.450681164,0,-0.050595104,-0.092255249,0,0.261632487,0,-0.762718772,0.093712477,0,0,-0.001094722,-0.022461957,0,0.073437036,0.116292576,0.559983761,0.110202432,0
Veritas Asian A USD,0,-0.206338283,0.455319105,0.853271987,0.013027413,0,-0.182639618,-0.038283218,-0.087918272,-0.092004829,-0.050161618,0,-0.072225296,-0.019374089,0,-0.132335048,0.20783462,0,-0.251179134,0,0.137708456,-0.431527786,0,-0.038111491,-0.077844577,0.098883016,0.169012256,-0.016679173,0,0.067946615,0,0.03864097,0,-0.019708066,0,0.056437009,0.26199107,0.627286501,0,0
Veritas Asian A USD Acc,0,0,0,0.948285065,0.013029293,0,-0.270375307,0,-0.129574157,0,-0.109918178,0.025107232,-0.051271133,0,0,-0.043580099,0.313646067,0,-0.117524819,0,0,-0.199903266,0,0,-0.009125879,0.010896482,0,0,0,0.300769385,-0.061611773,0.045089643,0,0.046972689,0,0.086233149,0.021912452,0.405274846,0.067138117,0
Veritas Asian C EUR,0,0,0,0.942792629,0.039060128,0,-0.192713114,0,-0.06536236,0,-0.086964808,0,0,0,-0.004925388,-0.121384845,0.228493376,0,-0.073149719,0,0,-0.204876347,0,0,-0.014501723,0,0.000269653,0,-0.870302242,0.173203409,-0.055331883,0.032434933,0,-0.033959595,0,0.024884789,0.011930544,0.650655074,0.146241355,0
Veritas Asian C GBP,0,-0.07250947,0,0.810612028,0,-0.109918556,-0.306614389,0,-0.096391047,-0.011364443,-0.086513308,0,0,0.083690976,0,-2.27E-05,0.318135397,0,-0.026856551,0.080783156,0,-0.136048364,0,0,-0.09400219,0,0.014571401,0,-0.47132807,0.087566269,0,0,-0.009482524,-0.00516205,0,0,0,0.628222896,0.02457055,0
Veritas Asian C USD,0,-0.003068443,0,0.882425026,0.048398335,0,-0.224324717,0,-0.080793059,0,-0.06774661,0.02346285,-0.03255999,0,-0.017137927,-0.060299956,0.257474033,0,-0.157932438,0,0,-0.186311067,0,0,0,0.033957759,0,0,0,0.152995593,0,0.077452537,0,-0.034792582,0,0.077775335,0.01794978,0.570203533,0.103112548,0
